GIT HISTORY ARCHIVE — branch cleanup/remove-nested-duplicate-tree
Captured: 2026-07-27T08:01:54Z UTC (before squash to clean commit)
Range: origin/main (4c235e9) .. HEAD  —  full local history below
Total commits on branch: 208
========================================================================

### ONE-LINE LOG (newest first) ###

(essay marking flow, seed scripts, telemetry schema, deploy configs).

Co-Authored-By: Claude Opus 4.8 (1M context) <noreply@anthropic.com>

 .claude/CLAUDE.md                                  |     3 +
 .claude/settings.local.json                        |   408 +
 .claude/skills/graphify/.graphify_version          |     1 +
 .claude/skills/graphify/SKILL.md                   |   677 +
 .claude/skills/graphify/references/add-watch.md    |    56 +
 .claude/skills/graphify/references/exports.md      |    87 +
 .../skills/graphify/references/extraction-spec.md  |    70 +
 .../skills/graphify/references/github-and-merge.md |    46 +
 .claude/skills/graphify/references/hooks.md        |    33 +
 .claude/skills/graphify/references/query.md        |   311 +
 .claude/skills/graphify/references/transcribe.md   |    52 +
 .claude/skills/graphify/references/update.md       |   192 +
 .gitignore                                         |    17 +-
 .mcp.json                                          |    20 +
 AUDIT_FINDINGS.md                                  |   128 +
 ESSAY_WRITING_AUDIT.md                             |    77 +
 PROJECT_NOTEPAD.md                                 |   718 +
 PROJECT_PRESENTATION.md                            |   187 +
 SPM_FORMAT_GUIDE.md                                |   292 +
 STATE_OF_APP.md                                    |   390 +
 WORKSPACE.md                                       |   145 +-
 agents/chat_agent.py                               |    69 +-
 agents/llm_client.py                               |    58 +-
 agents/orchestrator.py                             |   253 +-
 agents/telegram_agent.py                           |    69 +
 agents/whatsapp_agent.py                           |    32 +
 app/anchor_cache.py                                |    50 +
 app/insights.py                                    |   246 +
 app/main.py                                        |    94 +-
 app/telemetry.py                                   |    95 +
 backfill_h5p.py                                    |   103 +
 backfill_interactive.py                            |    26 +
 competitive_analysis/COMPETITIVE_ANALYSIS.md       |   248 +
 competitive_analysis/deep_scrape.js                |    77 +
 competitive_analysis/explore_pandai.js             |    90 +
 competitive_analysis/final_scrape.js               |   107 +
 competitive_analysis/find_delima.js                |    33 +
 competitive_analysis/package-lock.json             |    60 +
 competitive_analysis/package.json                  |    15 +
 competitive_analysis/pandai_subpages.js            |    42 +
 competitive_analysis/raw_data.json                 |   287 +
 competitive_analysis/scrape.js                     |    75 +
 deploy/autosave.sh                                 |    16 +
 deploy/frontend_pull.sh                            |    35 +
 deploy/frontend_setup.sh                           |    65 +
 deploy/kuasaprestij-autosave.service               |     7 +
 deploy/kuasaprestij-autosave.timer                 |    10 +
 deploy/kuasaprestij-frontend-pull.service          |     9 +
 deploy/kuasaprestij-frontend-pull.timer            |    10 +
 deploy/kuasaprestij-frontend.service               |    18 +
 deploy/nginx-standalone.conf                       |     2 +-
 docs/THEME_WALLPAPER_BRANDING_STATUS.md            |    68 +
 docs/db_latency_options.md                         |    34 +
 ingest_missing.py                                  |    57 +
 kuasaprestij/.gitignore                            |    11 -
 kuasaprestij/agents/orchestrator.py                |   435 -
 kuasaprestij/app/main.py                           |   150 -
 .../001 DSKP KSSM BAHASA MELAYU TINGKATAN 3.pdf    |   Bin 4253651 -> 0 bytes
 .../data/002 DSKP KSSM MATEMATIK TINGKATAN 3.pdf   |   Bin 3623782 -> 0 bytes
 .../data/003 DSKP KSSM SAINS TINGKATAN 3.pdf       | 18592 ---------
 .../data/004 DSKP KSSM SEJARAH TINGKATAN 3.pdf     |   Bin 3656511 -> 0 bytes
 .../006 DSKP KSSM PENDIDIKAN MORAL TINGKATAN 3.pdf |   Bin 2195336 -> 0 bytes
 .../data/008 DSKP KSSM GEOGRAFI TINGKATAN 3.pdf    |   Bin 5630769 -> 0 bytes
 .../01 DSKP KSSM Tingkatan 1 Bahasa Melayu.pdf     |   Bin 1085994 -> 0 bytes
 .../data/013 DSKP KSSM BAHASA CINA TINGKATAN 3.pdf |   Bin 6177360 -> 0 bytes
 .../data/02 DSKP KSSM Tingkatan 1 Matematik.pdf    |   Bin 1125940 -> 0 bytes
 .../data/03 DSKP KSSM Tingkatan 1 Sains.pdf        |   Bin 2274733 -> 0 bytes
 .../data/04 DSKP KSSM Tingkatan 1 Sejarah.pdf      |   Bin 1346606 -> 0 bytes
 .../data/042_DSKP_KSSM_B_Inggeris_Ting3.pdf        | 22737 -----------
 ...SSM_BHS CINA KOMUNIKASI_F3_2020.06.22 Cetak.pdf |   Bin 1955243 -> 0 bytes
 ...045_DSKP_KSSM_BHS CINA KOM_F45_5-2020.06.18.pdf |   Bin 2293100 -> 0 bytes
 .../data/046_DSKP_KSSM_B_Melayu_Ting4_5-1.pdf      |   Bin 2084882 -> 0 bytes
 .../data/046_DSKP_KSSM_B_Melayu_Ting4_5.pdf        |   Bin 2084882 -> 0 bytes
 .../data/049_DSKP_KSSM_Sejarah_Ting4_5 (1).pdf     | 39754 -------------------
 .../data/051_DSKP_KSSM_P_Moral_Ting4_5.pdf         |   Bin 1305462 -> 0 bytes
 ...3_DSKP_KSSM_BHS. CINA_F4F5_2020.06.22_Cetak.pdf |   Bin 2209919 -> 0 bytes
 ...ingkatan 2 Bahasa Melayu v2 Edit 3 Nov 2017.pdf |   Bin 3673861 -> 0 bytes
 ...SSM Tingkatan 2 Matematik v2 2_021117_Cover.pdf |   Bin 3575570 -> 0 bytes
 .../059 DSKP KSSM Tingkatan 2 Sains v2 10 Nov.pdf  |   Bin 4863437 -> 0 bytes
 .../06 DSKP KSSM Tingkatan 1 Pendidikan Moral.pdf  |   Bin 1131322 -> 0 bytes
 ...DSKP KSSM Tingkatan 2 Sejarah v2 31okt 2017.pdf |   Bin 3634502 -> 0 bytes
 ...2 DSKP KSSM Tingkatan 2 Pendidikan Moral v2.pdf |   Bin 4171402 -> 0 bytes
 .../data/063_DSKP_KSSM_Geografi_Ting4_5.pdf        | 27055 -------------
 lovable_prompts/session21_competitive.md           |   135 +
 lovable_prompts/session22_teacher_diagnostic.md    |   269 +
 .../session23_subject_dropdown_labels.md           |    74 +
 .../session24_teacher_assigned_tasks.md            |   394 +
 lovable_prompts/session25_textbook_grounding.md    |   104 +
 lovable_prompts/session26_spm_exam_layout.md       |    90 +
 lovable_prompts/session27_diagnostic_format_fix.md |    75 +
 schema/agent_traces.sql                            |    19 +
 schema/assigned_tasks.sql                          |    22 +
 schema/bootstrap_opavfcpsxnntjylipbwl.sql          |   233 +
 schema/classroom_rls.sql                           |   137 +
 schema/fk_repoint_to_profiles.sql                  |    52 +
 schema/game_scores.sql                             |    28 +
 schema/gamification.sql                            |     5 +-
 schema/interactive_content.sql                     |    12 +
 schema/lessons_quiz.sql                            |    20 +-
 schema/pending_migrations_2026_07_05.sql           |   305 +
 schema/profiles_preferences.sql                    |    10 +
 schema/topic_anchors_diagram.sql                   |    11 +
 schema/topic_anchors_worked_example.sql            |    11 +
 schemas/assessment.py                              |    15 +
 scopus_article_abstract.md                         |    88 +
 scopus_full_article.md                             |   349 +
 seed_anchors_claude.py                             |   279 +
 seed_audio.py                                      |   143 +
 seed_diagrams.py                                   |   237 +
 seed_english_anchors.py                            |   778 +
 seed_short_answer.py                               |   186 +
 seed_spm_anchors.py                                |   171 +
 seed_worked_examples.py                            |   143 +
 start.sh                                           |    15 +
 test_gemini.py                                     |    50 +
 truncate_embeddings.py                             |    21 +
 116 files changed, 10794 insertions(+), 108791 deletions(-)

commit 9f626db4ed25ba738145a6a96ec152e277c60b73
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-13 03:54:29 +0000

    feat(games): trigger reinforcement game on every wrong answer

Was every 3rd wrong (new_wrong % 3). Now fires on the first mistake so the
student replays the just-missed question immediately and never accumulates
more than one mistake before reinforcement.

Co-Authored-By: Claude Opus 4.8 (1M context) <noreply@anthropic.com>

 app/main.py | 6 ++++--
 1 file changed, 4 insertions(+), 2 deletions(-)

commit 3d195b8cd647ca920cfe9fa30de366b267298420
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-13 03:47:44 +0000

    wip: autosave 2026-07-13T03:47


 WORKSPACE.md | 14 ++++++++++++++
 1 file changed, 14 insertions(+)

commit 61015dabda1ee3dceb2cfe2003977df86169d543
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-13 03:36:13 +0000

    wip: autosave 2026-07-13T03:36


 CLAUDE.md            |  10 +++++
 WORKSPACE.md         |  42 ++++++++++++++++++--
 agents/chat_agent.py | 108 ++++++++++++++++++++++++++++++++++++++++-----------
 app/main.py          |  45 ++++++++++++++++++++-
 4 files changed, 177 insertions(+), 28 deletions(-)

commit 7bcf89c334deeff6d83f3092e8ad24d0bb9d3bde
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-12 17:03:29 +0000

    wip: autosave 2026-07-12T17:03


 WORKSPACE.md | 63 +++++++++++++++++++++++++++++++++++++++++++++++++++++-------
 app/main.py  | 39 +++++++++++++++++++++++++++++++++++++
 2 files changed, 95 insertions(+), 7 deletions(-)

commit 58abae5f92b5e3731669309b56a98070c7a69efe
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-12 11:26:03 +0000

    wip: autosave 2026-07-12T11:26


 WORKSPACE.md | 77 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--
 1 file changed, 75 insertions(+), 2 deletions(-)

commit 3f810f58acf40d7515cb67fc109211a9686f0929
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-10 11:28:47 +0000

    wip: autosave 2026-07-10T11:28


 agents/orchestrator.py | 130 +++++++++++++++++++++++++++++++++++++++++++------
 app/main.py            |   7 +++
 2 files changed, 122 insertions(+), 15 deletions(-)

commit 71fe822ab98b721e651feccd7a3b0f7ccca6673d
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-10 09:32:35 +0000

    wip: autosave 2026-07-10T09:32


 agents/orchestrator.py | 15 +++++++++++++++
 app/main.py            | 34 ++++++++++++++++++++++++++++++----
 2 files changed, 45 insertions(+), 4 deletions(-)

commit f26ab7bea1c8cb4c3e3913628668d0a4033d8034
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-10 04:21:21 +0000

    wip: autosave 2026-07-10T04:21


 .gitignore | 5 ++++-
 1 file changed, 4 insertions(+), 1 deletion(-)

commit 59c8e45354c6a5cf436738c06e23096345d7a913
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-08 09:40:45 +0000

    wip: autosave 2026-07-08T09:40


 app/main.py                  | 5 ++++-
 deploy/nginx-standalone.conf | 3 ++-
 2 files changed, 6 insertions(+), 2 deletions(-)

commit 0206e9229943e983e13ce5d5fa513c6458afb4b3
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-08 09:18:55 +0000

    wip: autosave 2026-07-08T09:18


 app/main.py | 5 ++++-
 1 file changed, 4 insertions(+), 1 deletion(-)

commit 2bcb365fc13f1c50feb80cc1b5db0144e8a0d3dd
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-08 04:32:03 +0000

    wip: autosave 2026-07-08T04:32


 agents/orchestrator.py | 10 +++------
 app/main.py            | 56 ++++++++++++++++----------------------------------
 2 files changed, 21 insertions(+), 45 deletions(-)

commit 4cf3c70a9e697251ba9685cb783b4eaa17120cba
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-08 04:25:14 +0000

    wip: autosave 2026-07-08T04:25


 app/main.py | 116 +++++++++++++++++++++++++++---------------------------------
 1 file changed, 53 insertions(+), 63 deletions(-)

commit e626f8fe12d2148a44094b2f6ec249db1b8400b6
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-08 04:05:47 +0000

    wip: autosave 2026-07-08T04:05


 deploy/kuasaprestij.service | 4 ++--
 1 file changed, 2 insertions(+), 2 deletions(-)

commit 111f88da613ff7f0eeff0485fe8b430cadc4a99b
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-08 04:02:59 +0000

    wip: autosave 2026-07-08T04:02


 deploy/kuasaprestij.service | 2 ++
 1 file changed, 2 insertions(+)

commit 3f9e5759d8a592b32e813f15a184d515ca681492
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-08 03:55:24 +0000

    wip: autosave 2026-07-08T03:55


 app/main.py                 | 3 +++
 deploy/kuasaprestij.service | 2 +-
 2 files changed, 4 insertions(+), 1 deletion(-)

commit 77e2fcaa86272188472e23994b879b21fb8c3868
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-08 03:30:27 +0000

    wip: autosave 2026-07-08T03:30


 app/main.py | 43 +++++++++++++++++++++++++++++--------------
 1 file changed, 29 insertions(+), 14 deletions(-)

commit c448a72f55181d65ca2fd526811126c58dea01f7
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-07 11:00:18 +0000

    wip: autosave 2026-07-07T11:00


 agents/llm_client.py | 5 ++++-
 1 file changed, 4 insertions(+), 1 deletion(-)

commit 4c9d4cd66204389ac0d6242645ad2437541b4bdf
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-07 10:00:59 +0000

    wip: autosave 2026-07-07T10:00


 app/main.py | 73 +++++++++++++++++++++++++++++++++----------------------------
 1 file changed, 39 insertions(+), 34 deletions(-)

commit 88637a9e50d749e942c936b660aa7c20997af35d
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-07 09:34:06 +0000

    wip: autosave 2026-07-07T09:34


 agents/orchestrator.py | 46 ++++++++++++++++++++++++++++++++++++++--------
 app/main.py            |  4 ++++
 2 files changed, 42 insertions(+), 8 deletions(-)

commit 8b6c11dc318bea85c481baef7218d821208ff802
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-07 09:05:24 +0000

    wip: autosave 2026-07-07T09:05


 app/main.py | 67 +++++++++++++++++++++++++++++++------------------------------
 1 file changed, 34 insertions(+), 33 deletions(-)

commit 46b875560561704b9fb1f26c11750f86a0419976
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-07 08:50:24 +0000

    wip: autosave 2026-07-07T08:50


 app/main.py | 19 ++++++++++++++++++-
 1 file changed, 18 insertions(+), 1 deletion(-)

commit faee92242ab175040b24df4f973dcbf19edb1d5d
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-07 08:38:49 +0000

    wip: autosave 2026-07-07T08:38


 agents/orchestrator.py | 82 ++++++++++++++++++++++++++++++++++++++++++++------
 1 file changed, 72 insertions(+), 10 deletions(-)

commit e4c69f91ee7d3d6be3f4fdf7b8e2b3ce5c477c17
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-07 08:31:22 +0000

    wip: autosave 2026-07-07T08:31


 WORKSPACE.md           | 15 ++++++++++-----
 agents/orchestrator.py | 14 ++++++++++----
 2 files changed, 20 insertions(+), 9 deletions(-)

commit a558064ca41b05c7938dbf1e11bd4637607c41c2
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-07 06:00:35 +0000

    wip: autosave 2026-07-07T06:00


 CLAUDE.md    | 2 +-
 WORKSPACE.md | 4 ++--
 2 files changed, 3 insertions(+), 3 deletions(-)

commit dec402f9167a3f5c802712ffc0e8d1316ca97a11
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-07 05:30:16 +0000

    wip: autosave 2026-07-07T05:30


 WORKSPACE.md           |   60 +-
 agents/orchestrator.py |   30 +-
 app/main.py            | 6330 ++++++++++++++++++++++++------------------------
 3 files changed, 3258 insertions(+), 3162 deletions(-)

commit 8a5b07e707959404006261e6b335c22def85f25c
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-07 03:58:08 +0000

    wip: autosave 2026-07-07T03:58


 agents/orchestrator.py | 68 +++++++++++++++++++++++++++++++++++++++++---------
 requirements.txt       |  1 +
 2 files changed, 57 insertions(+), 12 deletions(-)

commit defe5d8b4ea2efa2b6c0e0d5c28d3ccb9f55a782
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-06 10:48:40 +0000

    wip: autosave 2026-07-06T10:48


 WORKSPACE.md           | 22 +++++++++++++++-------
 agents/orchestrator.py |  7 +++++--
 app/main.py            | 12 ++++++++++++
 3 files changed, 32 insertions(+), 9 deletions(-)

commit 58a385b52587826f4173922233d9aac069c1d1c6
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-06 08:53:45 +0000

    wip: autosave 2026-07-06T08:53


 app/main.py | 33 +++++++++++++++++++++++++++++++++
 1 file changed, 33 insertions(+)

commit 37442cdfe2d694141cb34cc3b90c330a46e845c7
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-06 08:45:27 +0000

    wip: autosave 2026-07-06T08:45


 app/main.py | 29 +++++++++++++++--------------
 1 file changed, 15 insertions(+), 14 deletions(-)

commit 9d7fa586d3ea93eb69355b09fe36503a28d2b48f
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-06 08:32:58 +0000

    wip: autosave 2026-07-06T08:32


 agents/llm_client.py          |  2 +-
 agents/orchestrator.py        | 34 +++++++++++++++++-----------------
 agents/remediation_planner.py | 10 +++++-----
 app/main.py                   | 27 +++++++++++++--------------
 4 files changed, 36 insertions(+), 37 deletions(-)

commit e06f1198895cad3c42fbcb22dc57175947f443e5
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-06 08:25:12 +0000

    wip: autosave 2026-07-06T08:25


 agents/orchestrator.py | 1 -
 1 file changed, 1 deletion(-)

commit 8c519c25331108d9361c255600a608d434dd3a6e
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-06 04:40:16 +0000

    wip: autosave 2026-07-06T04:40


 WORKSPACE.md |  31 +++++++++-
 app/main.py  | 182 ++++++++++++++++++++++++++++++++++++-----------------------
 2 files changed, 141 insertions(+), 72 deletions(-)

commit 6ff458aea8f0466f97093e4e7a540788e9fcd97e
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-06 04:10:21 +0000

    wip: autosave 2026-07-06T04:10


 agents/llm_client.py | 27 ++++++++++++++++-----------
 1 file changed, 16 insertions(+), 11 deletions(-)

commit 94a5e44b4bd14530615ce72dc10af6f2fcf59d60
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-05 13:18:12 +0000

    wip: autosave 2026-07-05T13:18


 WORKSPACE.md | 69 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--
 1 file changed, 67 insertions(+), 2 deletions(-)

commit d5a279075ead416f8aae03b8627053263ae131e8
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-05 12:39:30 +0000

    wip: autosave 2026-07-05T12:39


 agents/orchestrator.py | 7 +++++--
 app/main.py            | 5 +++++
 2 files changed, 10 insertions(+), 2 deletions(-)

commit 1fac252e78d2302f1200b11c42b2d647be88baf4
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-05 12:32:16 +0000

    wip: autosave 2026-07-05T12:32


 CLAUDE.md | 29 +++++++++++++++++++++--------
 1 file changed, 21 insertions(+), 8 deletions(-)

commit 87d6a0c8604e61b6ad870e84f067e19843b96f64
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-04 12:35:46 +0000

    wip: autosave 2026-07-04T12:35


 deploy/nginx-standalone.conf | 9 ++++++++-
 1 file changed, 8 insertions(+), 1 deletion(-)

commit 4addd493cc4473d92605cca877ccf48bf1d7003e
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-04 10:02:02 +0000

    wip: autosave 2026-07-04T10:02


 agents/orchestrator.py |  35 ++++-----
 schemas/assessment.py  | 209 ++++++++++++++++++++++++++++++++++++++++++++++---
 2 files changed, 216 insertions(+), 28 deletions(-)

commit c8a209afe7f220f076faf39ded51d406f57f20b6
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-04 05:32:59 +0000

    wip: autosave 2026-07-04T05:32


 agents/llm_client.py | 161 +++++++++++++++++++++++++++++++++++----------------
 1 file changed, 112 insertions(+), 49 deletions(-)

commit 5ef8d1795ba4bbb6c16640229bd98ceac8de6a49
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-04 05:28:36 +0000

    wip: autosave 2026-07-04T05:28


 app/main.py | 72 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
 1 file changed, 72 insertions(+)

commit 4d1f1c56108e28a98619fce23b75f48c8973d503
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-04 05:28:02 +0000

    wip: autosave 2026-07-04T05:28


 app/main.py | 1 +
 1 file changed, 1 insertion(+)

commit 7dbc920c8f724908c8cd1184b4461883d17d22bc
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-04 05:24:57 +0000

    wip: autosave 2026-07-04T05:24


 app/main.py | 60 ++++++++++++++++++++++++++++++++++--------------------------
 1 file changed, 34 insertions(+), 26 deletions(-)

commit 1cbb6f3aa5b17d24382606152bc38993930a01c9
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-04 04:55:50 +0000

    wip: autosave 2026-07-04T04:55


 app/main.py | 113 ++++++++++++++++++++++++++++++++++++++----------------------
 1 file changed, 72 insertions(+), 41 deletions(-)

commit 0e64118aec767f7efbe78689615b3755ae780e15
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-04 04:48:27 +0000

    wip: autosave 2026-07-04T04:48


 agents/llm_client.py | 4 ++--
 1 file changed, 2 insertions(+), 2 deletions(-)

commit 18492d50d118afff8a2d1672dbfd62c715d95a95
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-04 04:22:18 +0000

    wip: autosave 2026-07-04T04:22


 agents/llm_client.py   | 42 ++++++++++++++++++++++++++++++------------
 agents/orchestrator.py |  2 +-
 2 files changed, 31 insertions(+), 13 deletions(-)

commit 67ab14c830be36442cda5781e6e209de3337df22
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-04 03:38:23 +0000

    wip: autosave 2026-07-04T03:38


 app/main.py | 124 ++++++++++++++++++++++++++++++++++++++++++++++++++++++------
 1 file changed, 112 insertions(+), 12 deletions(-)

commit e251a10d09d1874c4a33581b4cd343bde8de6332
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-03 16:31:53 +0000

    wip: autosave 2026-07-03T16:31


 agents/orchestrator.py | 7 +++++--
 1 file changed, 5 insertions(+), 2 deletions(-)

commit 8b0cbaf1961ff50471bf1e4cda0df080c139672c
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-03 15:46:11 +0000

    wip: autosave 2026-07-03T15:46


 agents/llm_client.py | 48 +++++++++++++-----------------------------------
 1 file changed, 13 insertions(+), 35 deletions(-)

commit 46c9b40ec637b1654c122b7efc411509ba555bd6
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-03 15:37:47 +0000

    wip: autosave 2026-07-03T15:37


 agents/llm_client.py | 114 ++++++++++++++++++++++++++++++++++++++-------------
 1 file changed, 86 insertions(+), 28 deletions(-)

commit 849f7e617d367b55cfd657cc2215a11f4ae00fee
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-03 15:24:40 +0000

    fix: add Gemini 2.5-flash as primary LLM provider

OpenRouter free-tier and GroqCloud were both rate-exhausted, causing
most questions to fail. GEMINI_API_KEY was already set in .env but
unused. Added Gemini via Google's OpenAI-compatible endpoint as the
primary provider (higher free quota). Chain is now:
Gemini-2.5-flash → OpenRouter → GroqCloud.

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 agents/llm_client.py | 136 +++++++++++++++++++++++++++++++++++++++++++++++++++
 1 file changed, 136 insertions(+)

commit 7ae28f033b840307dcf034086e768da77ec39258
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-03 14:06:29 +0000

    wip: autosave 2026-07-03T14:06


 CLAUDE.md | 4 +++-
 1 file changed, 3 insertions(+), 1 deletion(-)

commit de0ae7e722a074d81525b4b94ec2d853b5e10649
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-03 13:32:51 +0000

    wip: autosave 2026-07-03T13:32


 agents/orchestrator.py | 228 +++++++++++++++++++++++++++++++++++++++----------
 agents/quiz_agent.py   |  41 +++++----
 2 files changed, 208 insertions(+), 61 deletions(-)

commit 914b522089ec8e02db762e300538a97cebd19184
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-03 03:15:49 +0000

    perf: cache syllabus context lookups with lru_cache

_fetch_syllabus_contexts (embed_text + pgvector search) now cached
per (subject, topic) pair for the process lifetime. First miss pays
the ~2-3s cost; all repeat calls return instantly. Covers 256 slots —
enough for the full KSSM curriculum. Also imports functools.lru_cache.

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 WORKSPACE.md           | 12 ++++++++----
 agents/orchestrator.py |  2 ++
 2 files changed, 10 insertions(+), 4 deletions(-)

commit 8db6af555fa17489b740aaf24442a860dc2b5573
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-02 15:00:27 +0000

    wip: autosave 2026-07-02T15:00


 app/main.py | 13 +++++++++----
 1 file changed, 9 insertions(+), 4 deletions(-)

commit 9ae8b8a4bfaf1069ebe9cdd1849b6a25ccea3bd7
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-02 14:47:03 +0000

    wip: autosave 2026-07-02T14:47


 app/main.py | 142 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
 1 file changed, 142 insertions(+)

commit c620893a7db9215dd6268ba60d3d42a571c05f0e
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-02 14:41:45 +0000

    wip: autosave 2026-07-02T14:41


 app/main.py | 42 ++++++++++++++++++++++++++++++++++++++++++
 1 file changed, 42 insertions(+)

commit e12a8597e0228f46bf1379998c4b46e9bfdd3b4d
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-02 14:19:27 +0000

    wip: autosave 2026-07-02T14:19


 app/main.py | 2 +-
 1 file changed, 1 insertion(+), 1 deletion(-)

commit 6c9751ad6a4ecd73d7f0a2d5f8794f6e37e6aa7b
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-02 13:57:36 +0000

    wip: autosave 2026-07-02T13:57


 app/main.py | 15 +++++++++++++--
 1 file changed, 13 insertions(+), 2 deletions(-)

commit c57000a95a55b0dd63ae58fa1389d410b54a49ea
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-02 13:50:34 +0000

    wip: autosave 2026-07-02T13:50


 app/main.py | 32 +++++++++++++++++++++-----------
 1 file changed, 21 insertions(+), 11 deletions(-)

commit 61edb82e02cbd491aa2b2d4d77c15fc31ca0262f
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-02 03:47:03 +0000

    fix: update seed_grounded_bank to use form_level in topic_anchors upserts

- Import KSSM_TOPICS_BY_FORM so each topic is seeded with its correct form
- load_existing_rows keys by (topic, language, form_level)
- seed_anchor and seed_bank receive form_level, include it in upsert payload
- on_conflict updated to "topic,language,form_level" to match new DB constraint
- Work list iteration moved from flat KSSM_TOPICS to KSSM_TOPICS_BY_FORM
  so F4 and F5 same-name topics (e.g. Literature: Poems) get separate rows

Co-Authored-By: Claude Sonnet 4.6 <noreply@anthropic.com>

 seed_grounded_bank.py | 540 ++++++++++++++++++++++++++++++++++++++++++++++++++
 1 file changed, 540 insertions(+)

commit fa6ae1c54a545755a771ebd1dba060217d5b9eb2
Author: alvinauh <alvinauh@hotmail.com>
Date:   2026-07-02 03:45:10 +0000

    fix: correct F5 English Literature topics + add Consumerism theme

Per DSKP, Short Stories, Drama, Novel are Form 4 genres only.
F5 retains Literature: Poems only.
